,budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,month,Action,Adventure,Fantasy,Animation,Science Fiction,Drama,Thriller,Family,Comedy,History,War,Western,Romance,Crime,Mystery,Horror,Music,Documentary,Foreign,warner,universal,paramount,walt_disney,sony,Number_Genres
1242,40000000,13.445697000000001,2007-04-05,62771059,99.0,The Reaping,5.4,205,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1243,500000,17.002095999999998,1973-10-02,3000000,110.0,Mean Streets,7.2,345,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1244,40000000,4.516953,1994-06-03,24332324,128.0,Renaissance Man,5.9,81,06,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1245,40000000,33.785969,2011-07-27,60965854,108.0,Colombiana,6.5,824,07,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1246,40000000,16.059442999999998,1998-05-15,38172500,86.0,Quest for Camelot,6.9,190,05,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
1247,40000000,3.4769660000000004,2002-09-06,22433915,108.0,City By The Sea,5.7,92,09,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
1248,0,5.7787239999999995,1999-01-15,0,128.0,At First Sight,5.9,48,01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1249,40000000,7.360792999999999,2004-01-16,46546197,84.0,Torque,4.7,119,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1250,0,3.621837,1996-02-16,0,111.0,City Hall,6.0,67,02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1251,45000000,14.513304999999999,1995-09-22,20350754,128.0,Showgirls,4.9,256,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1252,40000000,22.364549,2006-05-24,60474340,123.0,Marie Antoinette,6.5,642,05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1253,40000000,6.908939999999999,1995-04-21,0,101.0,Kiss of Death,5.7,81,04,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
1254,63600000,4.494788,2000-10-06,19412993,102.0,Get Carter,4.8,145,10,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1255,42000000,47.559928,2012-09-09,180274123,113.0,The Impossible,7.0,2025,09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1256,55000000,2.410546,1987-05-15,14375181,107.0,Ishtar,4.2,28,05,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1257,40000000,41.258956,2009-10-23,46471023,87.0,Fantastic Mr. Fox,7.5,1176,10,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1258,40000000,8.980846000000001,2002-04-26,16872671,103.0,Life or Something Like It,5.7,124,04,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1259,40000000,7.222985,1992-02-28,14358033,99.0,Memoirs of an Invisible Man,5.7,125,02,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1260,10000000,73.720244,2001-04-25,173921954,122.0,Amélie,7.8,3310,04,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1261,0,10.0403,2004-05-01,0,91.0,New York Minute,5.5,185,05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1262,60000000,15.219263,2004-10-22,13395939,103.0,Alfie,5.6,248,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1263,40000000,8.303696,2012-02-02,24719215,107.0,Big Miracle,6.6,152,02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
1264,38000000,4.746085,1999-03-12,28121100,106.0,The Deep End of the Ocean,5.9,54,03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1265,40000000,6.756886,2002-08-09,18902015,101.0,FearDotCom,3.2,105,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1266,40000000,16.424807,2009-10-23,28169671,109.0,Cirque du Freak: The Vampire's Assistant,5.5,348,10,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1267,40000000,15.590001,2003-09-26,19322135,89.0,Duplex,5.9,482,09,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1268,0,5.483671,2008-11-07,0,103.0,Soul Men,6.3,47,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1269,0,1.630541,1980-01-01,0,115.0,Raise the Titanic,5.2,21,01,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1270,45000000,14.566664000000001,1999-08-05,10667893,82.0,Universal Soldier: The Return,4.2,135,08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1271,33000000,28.353517,2009-09-08,20645327,108.0,Pandorum,6.5,774,09,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
1272,40000000,9.579975,2001-12-03,0,102.0,Impostor,6.1,135,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1273,40000000,2.911819,2002-11-27,10959475,93.0,Extreme Ops,5.0,28,11,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1274,0,10.844882,2001-04-06,0,88.0,Just Visiting,4.8,171,04,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1275,50000000,51.502884,2007-04-05,32017803,107.0,Sunshine,7.0,1182,04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1276,40000000,13.119132999999998,2012-03-07,22044277,91.0,A Thousand Words,6.0,373,03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1277,40000000,4.238482,2008-12-12,0,94.0,Delgo,5.4,15,12,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1278,40000000,26.935458,2015-02-16,13644292,115.0,The Gunman,5.5,392,02,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1279,40000000,16.282962,2006-07-21,23937870,93.0,Stormbreaker,5.1,213,07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1280,20000000,31.690456,2007-04-12,117760134,105.0,Disturbia,6.6,1006,04,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
1281,20000000,17.842246,1995-09-14,7563728,107.0,Hackers,6.2,398,09,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1282,0,8.048305000000001,2007-09-03,0,101.0,The Hunting Party,6.6,96,09,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1283,30000000,14.188982000000001,1994-03-11,0,111.0,The Hudsucker Proxy,7.1,275,03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
1284,40000000,6.884467,2007-12-12,0,126.0,The Warlords,6.3,83,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1285,25000000,8.212017999999999,2005-07-17,0,112.0,Nomad: The Warrior,4.3,17,07,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1286,39200000,64.238688,2013-08-01,86758912,126.0,Snowpiercer,6.7,2854,08,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1287,25000000,17.375562,2011-10-12,0,90.0,A Monster in Paris,6.5,313,10,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1288,0,6.7698,2004-09-24,0,90.0,The Last Shot,5.9,15,09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1289,15000000,44.690107,1994-05-11,94000000,102.0,The Crow,7.3,953,05,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1290,40000000,16.254032000000002,2015-07-10,100000000,159.0,Baahubali: The Beginning,7.5,135,07,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1291,39000000,37.492928000000006,2009-08-14,101229792,107.0,The Time Traveler's Wife,6.7,798,08,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
1292,0,18.678415,2007-02-02,69485490,102.0,Because I Said So,5.8,191,02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1293,39000000,27.908783000000003,2012-10-04,35287788,87.0,Frankenweenie,6.6,932,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1294,39000000,45.388937,2005-08-25,38869464,119.0,Serenity,7.4,1264,08,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1295,39000000,2.817364,2004-02-20,6614280,106.0,Against the Ropes,4.5,32,02,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1296,39000000,22.164202,1983-06-17,75850624,125.0,Superman III,5.3,490,06,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1297,40000000,21.362949,2013-12-25,44907260,113.0,Grudge Match,6.0,433,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1298,80341000,14.8375,2008-07-10,127814609,150.0,Red Cliff,7.1,205,07,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1299,30000000,18.256028,2002-09-26,180622424,108.0,Sweet Home Alabama,6.0,394,09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1300,38000000,22.332926999999998,2009-07-24,205298907,96.0,The Ugly Truth,6.4,972,07,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1301,0,5.417787000000001,1996-03-29,0,90.0,Sgt. Bilko,5.5,94,03,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1302,38000000,24.085144,2002-08-07,119723358,100.0,Spy Kids 2: The Island of Lost Dreams,5.3,521,08,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1303,38000000,14.779041000000001,1994-11-17,120000000,118.0,Star Trek: Generations,6.4,452,11,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1304,3860000,19.947264999999998,2013-01-08,64076736,130.0,The Grandmaster,6.3,273,01,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1305,38000000,16.801218,2011-03-15,114156230,120.0,Water for Elephants,6.7,850,03,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1306,40000000,5.057695,2014-05-20,0,88.0,Dragon Nest: Warriors' Dawn,6.8,19,05,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1307,50000000,20.825781,1999-09-17,73956241,146.0,The Hurricane,7.2,396,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1308,38000000,11.500783,2002-05-24,51801187,114.0,Enough,6.2,264,05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1309,35000000,13.932203,2001-03-23,0,123.0,Heartbreakers,5.7,254,03,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
1310,38000000,41.258487,2015-04-16,107597242,94.0,Paul Blart: Mall Cop 2,5.0,567,04,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1311,53000000,6.4546339999999995,2001-05-15,29700000,102.0,Angel Eyes,5.6,88,05,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1312,38000000,5.257009,2001-12-21,0,99.0,Joe Somebody,5.5,40,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1313,38000000,30.359164,1999-08-24,58401898,133.0,The Ninth Gate,6.3,756,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
1314,38000000,3.4265550000000005,1996-09-27,17380126,118.0,Extreme Measures,5.7,80,09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1315,57000000,11.60815,2001-09-04,16991902,105.0,Rock Star,6.0,190,09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
1316,10000000,18.664624,2009-11-06,47536959,110.0,Precious,6.9,417,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1317,38000000,10.047578999999999,1996-02-02,10300000,129.0,White Squall,6.3,86,02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1318,15000000,52.731379000000004,1982-06-25,19629760,109.0,The Thing,7.8,1588,06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3
1319,38000000,46.630062,2013-09-02,98337295,119.0,Riddick,6.2,2035,09,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1320,37000000,4.131546,1997-10-31,6482195,118.0,Switchback,5.8,52,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
1321,0,5.641978,2001-11-30,0,110.0,Texas Rangers,5.4,19,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1322,55000000,23.465539,2008-10-07,17869048,90.0,City of Ember,6.2,605,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1323,32000000,25.682509,2012-09-07,28258060,137.0,The Master,7.0,701,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1324,38000000,6.760922,2007-12-17,5410749,93.0,Virgin Territory,4.3,75,12,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1325,40000000,3.8782300000000003,2008-10-10,9793496,130.0,The Express,7.1,71,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,38000000,57.889964,2016-01-14,109906372,112.0,The 5th Wave,5.6,1945,01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1327,37000000,57.773582999999995,2015-11-25,173567581,133.0,Creed,7.3,1915,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1328,37000000,24.218358,2010-09-15,154026136,125.0,The Town,7.0,1468,09,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
1329,40000000,27.009722999999997,2012-05-17,79700000,110.0,What to Expect When You're Expecting,5.8,594,05,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1330,37000000,31.941346999999997,2008-09-05,163720069,96.0,Burn After Reading,6.5,1222,09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1331,37000000,14.353279,2008-04-03,100076342,96.0,Nim's Island,5.6,330,04,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1332,38000000,33.003828000000006,2013-09-02,90247624,123.0,Rush,7.7,2277,09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1333,37000000,30.993736,1999-12-08,48451803,188.0,Magnolia,7.5,825,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1334,30000000,25.825771,2010-02-26,55583804,107.0,Cop Out,5.3,511,02,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
1335,38000000,46.078371000000004,2016-01-21,112343513,110.0,How to Be Single,5.9,1201,01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1336,37000000,6.638389999999999,2011-09-23,95404397,113.0,Dolphin Tale,6.7,163,09,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1337,37000000,127.084938,2008-11-20,392616625,122.0,Twilight,5.8,3561,11,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1338,36000000,27.465433,2002-02-15,102244770,116.0,John Q,7.0,594,02,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
1339,65000000,16.865782,1999-09-17,117758500,93.0,Blue Streak,6.1,352,09,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1340,37000000,100.348805,2013-08-07,269994119,110.0,We're the Millers,6.8,2972,08,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
1341,36500000,2.785832,2008-12-18,21834845,115.0,The Inhabited Island,5.3,23,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1342,36000000,9.176339,1997-05-02,50159144,95.0,Breakdown,6.6,198,05,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1343,36000000,23.380757,1983-10-07,160000000,134.0,Never Say Never Again,5.8,338,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1344,36000000,33.926473,2010-03-26,64572262,101.0,Hot Tub Time Machine,6.0,894,03,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1345,36000000,6.967857,2014-09-12,52424533,107.0,Dolphin Tale 2,6.7,96,09,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1346,42000000,11.470135,2000-02-25,32168970,124.0,Reindeer Games,5.4,173,02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1347,36000000,19.854932,2003-04-04,44350926,109.0,A Man Apart,5.8,258,04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1348,37000000,29.652535999999998,2015-05-27,26250020,105.0,Aloha,5.2,692,05,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1349,0,8.102925,1996-12-20,0,130.0,Ghosts of Mississippi,6.2,40,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1350,0,2.79483,1999-12-22,0,127.0,Snow Falling on Cedars,6.3,32,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
1351,37000000,11.492474000000001,2011-01-28,96047633,114.0,The Rite,5.8,556,01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
1352,36000000,70.398356,1997-09-07,12532777,106.0,Gattaca,7.5,1808,09,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4
1353,36000000,1.068453,2000-01-28,3003296,95.0,Isn't She Great,4.6,14,01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1354,37000000,6.293216999999999,2008-07-17,63800345,81.0,Space Chimps,5.2,99,07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1355,0,3.4571940000000003,2003-01-01,0,95.0,Head of State,5.3,71,01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1356,35000000,82.21166,2009-06-05,459270619,100.0,The Hangover,7.2,6173,06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1357,36000000,19.167377,2015-12-19,156844753,105.0,Ip Man 3,6.5,379,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1358,33000000,18.316151,1999-06-08,310940086,95.0,Austin Powers: The Spy Who Shagged Me,6.2,1011,06,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1359,35000000,44.104469,1989-06-23,411348924,126.0,Batman,7.0,2096,06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1360,0,6.668678999999999,2011-03-25,0,112.0,There Be Dragons,5.9,27,03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1361,35000000,36.172182,1992-05-15,321731527,118.0,Lethal Weapon 3,6.4,811,05,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
1362,29000000,25.767395,2009-11-20,309208309,129.0,The Blind Side,7.2,1597,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1363,35000000,21.543389,2001-03-18,147934180,88.0,Spy Kids,5.5,867,03,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1364,35000000,50.309843,2011-07-08,117000000,98.0,Horrible Bosses,6.5,2277,07,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
1365,38000000,49.292384000000006,2010-12-22,252276927,110.0,True Grit,7.2,1668,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
1366,35000000,83.89325699999999,2006-06-30,326551094,109.0,The Devil Wears Prada,7.0,3088,06,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
1367,35000000,24.616634,1979-12-06,139000000,132.0,Star Trek: The Motion Picture,6.2,530,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
1368,35000000,34.005726,2013-02-07,173965010,111.0,Identity Thief,5.6,1645,02,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1369,35000000,27.714043,1991-11-15,182300000,128.0,Cape Fear,7.0,675,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
1370,35000000,45.149947999999995,2008-03-27,69823199,123.0,21,6.5,1375,03,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1371,35000000,72.774941,2015-07-17,140795793,125.0,Trainwreck,5.9,1181,07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1372,35000000,3.74263,2005-03-25,68915888,105.0,Guess Who,5.5,225,03,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1373,27000000,29.381878000000004,1996-11-14,231976425,162.0,The English Patient,7.0,542,11,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
1374,35000000,24.860326,1997-09-19,126216940,138.0,L.A. Confidential,7.7,1310,09,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
1375,35000000,11.041659,2005-07-29,86369815,100.0,Sky High,5.8,550,07,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1376,35000000,11.897925,1997-09-10,0,90.0,In & Out,6.3,177,09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1377,35000000,23.607070999999998,1995-07-07,113374103,108.0,Species,5.5,453,07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1378,1800000,38.204158,1984-11-14,25504513,91.0,A Nightmare on Elm Street,7.2,1180,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1379,33000000,25.413954999999998,2000-08-17,104155843,107.0,The Cell,6.0,436,08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
1380,0,28.98027,1998-03-12,0,132.0,The Man in the Iron Mask,6.3,1018,03,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1381,35000000,9.525037,2010-08-20,60251371,123.0,Secretariat,6.8,103,08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1382,34000000,18.39217,2007-03-23,95608995,90.0,TMNT,6.0,345,03,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1383,32000000,9.254647,2003-10-24,52277485,109.0,Radio,6.8,141,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384,35000000,40.526587,2011-07-21,150483765,109.0,Friends with Benefits,6.5,2237,07,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1385,35000000,50.179171000000004,2016-05-04,108758521,91.0,Neighbors 2: Sorority Rising,5.6,1462,05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1386,35000000,31.957946999999997,2013-11-16,112544580,125.0,Saving Mr. Banks,7.3,1226,11,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1387,34000000,19.822791,1992-11-18,48169908,202.0,Malcolm X,7.2,370,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1388,35000000,38.429648,2012-12-20,88058786,134.0,This Is 40,5.6,896,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389,35000000,13.707842999999999,2009-11-24,92219310,88.0,Old Dogs,5.2,210,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
